Unit Code,Mean,StdDev,Median,Min,Max,Q1,Q3
A3630,0.996142941523922,3.238304269619218,0.4,0.22,44.87,0.24,0.45
A3674,7.0,5.428612029923355,6.99,0.99,15.0,0.995,11.58
A3675,6.6889473684210525,4.952592917673239,5.98,0.99,15.0,2.125,10.469999999999999
A3676,5.998333333333333,5.438846385034238,4.075,0.99,15.0,0.99,10.705
A3799,0.26,0.08684962373468952,0.22,0.2,0.4,0.215,0.265
A3924,0.6719799092676604,2.5287047826340188,0.22,0.18,36.31,0.2,0.4
A3925,0.7944251476207017,2.8773219480343983,0.22,0.18,36.31,0.2,0.4
A3926,0.5358748481166464,2.1008377675015555,0.22,0.18,30.67,0.2,0.26
A3927,0.7924588938714499,2.8683300439977795,0.24,0.18,36.31,0.2,0.4
A3928,0.797688827010094,2.9006388124220694,0.22,0.18,36.31,0.2,0.4
A3929,0.6621401819154628,2.506581280007617,0.22,0.18,36.31,0.2,0.4
A3969,0.6875358778625954,2.481081319240889,0.22,0.18,36.31,0.2,0.4
A3970,0.6813646604441583,2.4995215906601707,0.22,0.18,36.31,0.2,0.4
A3971,0.648181240063593,2.4104299050568736,0.22,0.18,36.31,0.2,0.4
A3972,0.6827933985330074,2.5057355465548534,0.22,0.18,36.31,0.2,0.4
A3997,0.6678112736353906,2.5406420355100803,0.22,0.2,44.87,0.2,0.4
A3998,0.6620364209420416,2.517568003920661,0.22,0.2,44.87,0.2,0.4
A4001,0.31858479056527045,1.2951693976414866,0.2,0.18,44.87,0.2,0.22
A4024,0.2621927351136175,0.6298490213180007,0.2,0.18,27.45,0.18,0.22
A4086,0.4279217273954116,0.5610096274636824,0.4,0.24,9.17,0.24,0.45
A4087,0.3640948813982522,0.2719870867829145,0.4,0.24,9.0,0.24,0.45
A4156,0.35992130115424975,1.3769454867611266,0.2,0.18,44.87,0.18,0.24
A4157,0.33510704225352117,1.2392546357433085,0.2,0.18,44.87,0.18,0.24
A4181,0.5573000125580811,2.2000934233283758,0.2,0.18,44.87,0.18,0.24
A4182,0.5794096987707686,2.2801478428836885,0.2,0.18,44.87,0.18,0.24
A4183,0.5311927649886162,2.131462954558987,0.2,0.18,44.87,0.18,0.24
A4184,0.5560720991363124,2.1966151107387826,0.2,0.18,44.87,0.18,0.24
A4185,0.3009226699859966,1.054457660044482,0.2,0.18,36.31,0.18,0.22
A4267,9.936345381526104,8.080103294587166,9.17,1.0,44.87,3.34,15.0
A4386,4.134564564564564,6.289763404159714,0.9,0.5,44.87,0.75,4.13
