Unit Code,Mean,StdDev,Median,Min,Max,Q1,Q3
A4011,0.05925925925925926,0.10600892291638349,0.0,0.0,0.45,0.0,0.1
A4012,0.11288135593220339,0.406231506631341,0.0,0.0,4.66,0.0,0.1
A4013,0.24281853279922783,0.8961204636828802,0.0,0.0,8.94999999,0.0,0.18
A4021,0.018,0.05692099788303082,0.0,0.0,0.18,0.0,0.0
A4022,0.29134920634920636,0.7446642636899513,0.0,0.0,6.45,0.0,0.25
A4024,0.7455022220666666,1.6549556487502715,0.25,0.0,35.7899999,0.18,0.75
A4032,0.07625,0.10742937879635825,0.0,0.0,0.25,0.0,0.18
A4033,1.406477271590909,7.155771238182056,0.0,0.0,65.4399999,0.0,0.18
A4034,4.928749995833333,13.258424475876117,0.175,0.0,65.4399999,0.0,5.5875
A4035,0.07524590163934426,0.18242447348036986,0.0,0.0,0.75,0.0,0.0
A4053,0.5864781490745501,1.228280034242206,0.18,0.0,8.94999999,0.17,0.45
A4054,0.469093137254902,1.0184870559786363,0.18,0.0,7.61,0.0,0.45
A4075,0.25871874988541665,1.060864740935578,0.0,0.0,11.5299999,0.0,0.18
A4076,0.33221188628423776,1.0454025346093867,0.0,0.0,9.94999999,0.0,0.18
A4077,0.20459110473457676,0.794019409401916,0.0,0.0,9.0,0.0,0.18
A4078,6.015,10.082386721406793,0.18,0.0,34.89,0.0,6.45
A4079,3.8053333323333334,6.471713908088365,0.625,0.05,24.67,0.2,6.0875
A4083,0.34995327080373834,1.3329236286661814,0.0,0.0,11.5299999,0.0,0.18
A4084,0.4705403346803653,1.347951906520493,0.0,0.0,11.5299999,0.0,0.24
A4086,1.3691258736853147,2.7601715935527,0.75,0.0,43.52,0.3425,0.9
A4087,1.2222408961204483,1.8818484968301377,0.745,0.0,11.5299999,0.34,0.9
A4095,1.481111111111111,1.472102615686526,0.9,0.18,4.7,0.5,2.45
A4096,1.3108333333333333,1.293181125845264,0.825,0.18,4.7,0.5,1.5125
A4097,1.3345454545454547,1.3601938364539348,0.9,0.18,4.7,0.475,1.8250000000000002
A4100,0.041012658227848095,0.09886740701545116,0.0,0.0,0.75,0.0,0.0
A4101,0.057849462365591395,0.20677105481139638,0.0,0.0,2.45,0.0,0.0
A4103,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A4104,0.02467741935483871,0.07584967319889147,0.0,0.0,0.45,0.0,0.0
A4106,8.310306118877552,5.666138417984165,6.45,5.0,40.53,5.5,9.047499997500001
A4116,1.6752380952380952,2.734406003225599,0.18,0.0,8.6,0.0,2.9
A4117,2.0633333329166668,3.1224748629113157,0.18,0.0,8.78999999,0.0,3.7675
A4118,0.0,0.0,0.0,0.0,0.0,0.0,0.0
