Unit Code,Mean,StdDev,Median,Min,Max,Q1,Q3
A3790,8.876111111111111,5.539444293587671,8.115,4.0,32.07,4.5175,10.015
A3799,4.002924762298471,3.7335863853402804,3.05,0.2,46.56,2.0,4.25
A3803,4.536349985561651,4.59802882890522,3.04,0.18,46.56,2.12,5.0
A3804,4.3256452483801295,4.336426367691871,3.0,0.18,46.56,1.46,5.2125
A3805,4.0499371069182395,4.838385227001338,2.39,0.18,28.76,0.92,4.720000000000001
A3806,3.8091755319148937,4.437484646182608,2.39,0.18,28.76,1.0,4.2525
A3822,6.748682170542636,5.227343729707064,4.27,3.0,30.67,3.43,8.0
A3840,4.206950904392765,4.498874317179572,3.0,1.0,46.56,2.39,4.0
A3854,3.132388059701493,2.44366725028924,2.5,0.76,30.54,2.0,3.18
A3855,2.759322314049587,1.7441184738619204,2.39,0.95,18.58,2.0,3.08
A3864,18.738333333333333,8.200252231893034,17.5,10.0,30.67,12.1875,24.1325
A3865,17.247500000000002,7.554222565653502,15.0,10.0,30.67,11.075,21.3775
A3936,3.0085782556750296,3.8026330917892444,2.25,0.2,44.87,1.0,3.1
A3957,3.429445114595899,3.897836437758535,2.5,0.18,46.56,1.29,3.495
A3958,3.7802206531332745,3.5889122414902435,3.0,0.18,44.87,1.29,4.25
A3970,3.6750000000000003,1.7799412656295457,3.4050000000000002,2.38,9.0,2.7575,3.8275
A3971,2.544285714285714,0.7510405480144894,2.38,2.0,4.04,2.0,2.6950000000000003
A3991,4.341807977896736,4.089015500939167,3.1,0.18,46.56,2.25,5.0
A4001,10.880344827586208,9.64174164867035,7.56,2.19,36.31,3.51,15.0
A4004,5.289604462474645,3.9116149501859385,3.67,3.0,44.87,3.14,5.657500000000001
A4011,7.5442857142857145,3.7033131884069124,6.03,5.0,15.37,5.51,7.695
A4012,7.1272,2.6087121982567054,6.09,4.0,15.37,5.33,9.09
A4013,8.587105263157895,3.997461799955725,7.075,4.0,19.66,5.5175,10.649999999999999
A4033,19.069090909090907,10.295391643396043,16.63,9.0,44.87,11.825,22.45
A4053,13.741463414634145,8.088938917118737,10.82,4.99,38.12,9.99,15.0
A4054,9.7836,5.4348105456093565,9.43,4.99,32.07,6.5,11.42
A4075,4.479021864211737,2.782525969377236,3.33,3.0,29.45,3.11,4.77
A4076,4.073743654822335,2.8748471001369897,3.14,1.5,27.45,2.5,4.0
A4077,3.5712074829931972,2.510280953308527,3.0,1.5,22.65,2.4,3.3625
A4078,10.166470588235295,5.845538834419448,9.0,2.63,22.47,5.04,14.08
A4079,8.164,4.800664178186612,7.05,2.63,22.47,3.94,10.5175
A4083,3.4142548076923074,2.07538300235765,3.0,1.51,22.65,2.39,3.51
A4084,4.318232514177693,2.900597334299282,3.3049999999999997,1.55,27.45,2.9425,4.27
A4096,43.2,4.7517575695735985,43.2,39.84,46.56,41.52,44.88
A4104,5.294,2.0037415002938874,4.22,4.0,8.76,4.19,5.3
A4144,6.086,1.8403885459326244,5.03,4.59,9.0,5.0,6.81
A4158,17.721666666666668,16.712595748915447,13.995000000000001,2.72,38.12,3.0675,32.055
A4173,14.466666666666667,7.707836704722452,14.825,2.63,25.0,11.155000000000001,18.3975
A4174,14.14375,5.7355855038024295,12.885,8.02,25.0,9.9525,16.1325
A4175,16.834,5.67727311303587,15.0,9.99,25.0,14.65,19.53
A4176,16.834,5.67727311303587,15.0,9.99,25.0,14.65,19.53
A4195,3.2036720554272518,2.4966086541212325,2.56,0.83,15.37,1.29,3.66
A4196,2.7248815165876774,2.460122338972084,2.39,0.72,36.31,1.29,3.0375
A4197,3.0168832020997374,3.1665907290302853,2.39,0.68,36.31,1.29,3.11
A4198,2.8660761245674737,2.562067239536738,2.39,0.63,36.31,1.29,3.12
A4202,10.176666666666668,1.8726006871015861,11.12,8.02,11.39,9.57,11.254999999999999
A4203,12.748571428571427,4.062890713812144,11.39,8.02,19.66,10.059999999999999,15.025
A4204,11.825714285714286,5.801206360585291,15.0,3.59,19.66,7.24,15.025
A4205,11.025833333333333,4.479605214612989,10.559999999999999,3.59,19.66,7.885,15.0
A4229,4.3234260869565215,3.2011453369968397,3.24,0.61,32.07,2.39,4.97
A4230,4.823961947397874,3.808069991497183,3.48,0.7,39.84,3.0,5.390000000000001
A4236,5.566213292117466,4.583224146499321,4.0,0.73,39.84,2.71,7.4
A4260,3.6832727272727275,3.0609547312258214,3.0,0.55,36.31,2.0,3.975
A4268,21.338333333333335,13.21172118486712,19.845,6.71,38.12,10.5,32.055
A4373,18.93769230769231,11.044768108208634,20.0,3.34,38.12,9.16,25.51
A4374,21.63,15.310862157305184,23.3,3.34,38.12,8.88,34.51
A4386,13.39,,13.39,13.39,13.39,13.39,13.39
A4387,3.69,,3.69,3.69,3.69,3.69,3.69
A4390,15.0,,15.0,15.0,15.0,15.0,15.0
A4431,3.907777777777778,0.8955414253089831,3.73,3.0,5.17,3.13,4.86
A4432,3.8263636363636366,1.2466738430703002,3.245,2.0,7.81,3.1325,4.49
A4444,26.608974358974358,4.63538381699986,26.18,20.0,36.31,22.75,29.585
A4488,9.995309973045822,5.349072068896773,9.0,4.0,36.31,5.8100000000000005,12.27
A4489,9.473661016949153,5.308161232198262,8.77,4.0,36.31,5.475,11.25
A4490,9.857488584474886,5.035446900339572,9.0,4.0,30.63,5.69,12.4475
A4491,9.963703703703702,4.451332068289468,9.71,4.0,28.11,6.99,11.77
A4492,10.697129629629629,4.89232708235993,10.0,4.0,28.11,7.23,14.0325
A4493,9.694054054054055,4.51385539650314,9.0,4.0,28.11,6.31,11.97
A4500,3.1023896848137538,2.6771659899914564,2.5,0.7,29.72,1.24,3.54
A4558,5.3509247506799635,4.222053505662527,3.61,0.5,30.37,2.8,7.275
A4570,5.882197092084007,4.229266351328203,3.88,3.0,40.67,3.12,7.615
A4571,6.092892156862745,4.845627988920401,3.96,3.0,46.56,3.1375,7.5825
A4572,6.174170854271357,5.719293962125642,3.66,3.0,44.87,3.0,7.8
A4573,6.795793650793651,6.2470971630893795,3.96,3.0,44.87,3.03,9.0
A4729,12.8,2.375878784786801,12.8,11.12,14.48,11.959999999999999,13.64
A4730,12.8,2.375878784786801,12.8,11.12,14.48,11.959999999999999,13.64
A4731,12.8,2.375878784786801,12.8,11.12,14.48,11.959999999999999,13.64
A4732,12.8,2.375878784786801,12.8,11.12,14.48,11.959999999999999,13.64
A4733,11.12,,11.12,11.12,11.12,11.12,11.12
A4734,11.12,,11.12,11.12,11.12,11.12,11.12
A4762,2.7584307692307695,2.1080915994112432,2.39,0.86,24.56,1.22,3.15
A4830,18.17,,18.17,18.17,18.17,18.17,18.17
A5258,2.02714501510574,2.916216723069994,1.0,0.2,28.76,0.7,2.39
A5259,1.4515506329113923,1.5670474929920875,0.86,0.18,15.68,0.67,2.0
A5260,1.4677950310559007,1.679381037209015,0.8,0.18,14.02,0.67,1.9775
A5261,1.1016319444444445,1.1340595468055175,0.79,0.25,14.02,0.6675,1.0225
A5263,1.7177478991596637,1.7874580742816328,1.0,0.18,21.83,0.75,2.39
A5264,1.7921058315334772,1.6385003009933048,1.0750000000000002,0.18,16.78,0.76,2.5
A5265,2.0030954773869345,2.191678992637897,1.29,0.18,32.07,0.8,2.6900000000000004
A5343,8.716234939759037,4.156176052173525,7.495,5.0,29.72,5.69,10.0
A5348,22.095,13.48452631722746,22.095,12.56,31.63,17.3275,26.862499999999997
A5420,4.621848635235732,3.153409719023467,3.33,2.5,36.31,3.0,5.0
A5422,8.622882249560632,4.190023881640301,7.25,5.0,36.31,5.5,10.0
A5426,8.2115,3.0830008249687495,7.225,5.0,25.59,6.015000000000001,9.975000000000001
A5427,8.072024539877301,3.200746278625473,7.0,5.0,25.59,5.5600000000000005,10.0
A5433,11.32685979142526,5.055062518407213,10.0,7.0,46.56,8.055,12.735
A5438,3.3174367022389624,3.2468779382151376,2.5,0.18,35.61,1.0,3.87
A5588,3.4967065868263476,2.4908805824528577,3.08,0.36,12.51,2.0,3.94
A5639,5.725080745341614,4.25609370760559,3.91,3.0,46.56,3.21,7.0
A5640,22.89888888888889,5.449124802306431,20.89,16.69,32.07,19.53,26.46
A5641,6.0884029484029485,5.002221196755707,4.09,3.0,44.87,3.205,6.92
A5647,3.6134575645756457,3.542401009149255,3.0,0.18,44.87,1.4175,4.0
A5648,3.6262730146922078,3.5484561771177785,3.0,0.18,44.87,1.46,4.0
A5673,6.2325,2.680091727285965,6.125,3.18,9.5,4.7325,7.625
A5674,6.198333333333333,2.75813282252082,6.125,3.18,9.5,3.7575,8.5
A5725,8.614594395280236,5.294152150631392,7.0,4.0,46.56,4.99,10.6325
A5727,8.65098734177215,5.14543939352489,7.050000000000001,4.0,44.87,5.0,10.705
A5739,9.12290650406504,4.687701364299323,7.755,4.99,36.31,5.885,10.6675
A5743,5.006449968132569,3.7914789773470794,3.54,1.25,44.87,3.0,6.0
A5869,4.265429799426934,3.7940008408795873,3.105,0.18,30.67,2.0,5.0
A5870,4.4789137645107795,3.950982045837423,3.15,0.18,30.67,2.2,5.25
A5873,2.578786764705882,2.510858411329281,2.2,0.55,21.83,1.0,3.03
A5935,2.462266253869969,2.5033224150515276,2.0,0.61,36.31,1.0,3.0
A5962,10.043333333333333,9.025019756720502,7.655,1.06,35.61,3.0,15.0
A5992,3.6638636363636365,4.51108168450295,2.21,0.18,30.67,0.7,3.885
A5993,3.810521172638436,4.364285429390566,2.39,0.18,30.67,0.8,4.15
A5995,4.411638525564803,3.272932195983437,3.23,2.0,46.56,2.66,4.4
A6022,2.498179871520343,2.3821825010161306,2.0,0.32,29.45,1.0,3.03
A6049,3.853676873857404,3.1056838561983957,3.01,1.0,40.67,2.28,4.01
A6362,4.0948263888888885,4.7125142136291345,2.475,0.83,30.67,1.29,4.285
A6370,3.3514670846394985,3.1994679379485995,2.65,0.7,44.87,1.5150000000000001,3.4450000000000003
A6371,3.931066545123063,4.595221618856604,2.88,1.02,46.56,2.0,3.57
A6377,3.2344444444444442,2.6630215205753833,2.64,1.46,26.81,2.1550000000000002,3.14
A6389,3.796870629370629,4.096798908076453,2.39,0.86,30.37,1.42,3.9525
A6395,3.9138242513500248,3.300375604411933,3.0,1.29,44.87,2.38,4.0
A6439,3.198225806451613,3.874361935492342,2.25,0.68,25.18,1.46,3.13
A6442,4.669381443298969,3.642511753098716,3.37,2.5,44.87,3.0,4.5024999999999995
