Unit Code,Mean,StdDev,Median,Min,Max,Q1,Q3
A4261,0.5210253193430657,0.13110113642031343,0.46,0.1,0.79,0.44,0.58
A4262,0.7869913321167883,0.377294044904545,0.74,0.1,3.22,0.49,0.98
A4267,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A4268,1.0,0.0,1.0,1.0,1.0,1.0,1.0
A4368,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A4373,3.0,0.0,3.0,3.0,3.0,3.0,3.0
A4374,3.0,0.0,3.0,3.0,3.0,3.0,3.0
A4377,100.0,0.0,100.0,100.0,100.0,100.0,100.0
A4386,3.0,0.0,3.0,3.0,3.0,3.0,3.0
A4387,3.0,0.0,3.0,3.0,3.0,3.0,3.0
A4390,3.0,0.0,3.0,3.0,3.0,3.0,3.0
A4430,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A4431,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A4432,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A4433,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A4434,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A4437,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A4438,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A4440,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A4441,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A4442,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A4443,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A4444,9.791856751824817,9.627161222929766,7.5,0.0,20.0,0.0,20.0
A4446,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A4488,4.0,0.0,4.0,4.0,4.0,4.0,4.0
A4489,4.0,0.0,4.0,4.0,4.0,4.0,4.0
A4490,4.0,0.0,4.0,4.0,4.0,4.0,4.0
A4491,4.0,0.0,4.0,4.0,4.0,4.0,4.0
A4492,4.0,0.0,4.0,4.0,4.0,4.0,4.0
A4493,4.0,0.0,4.0,4.0,4.0,4.0,4.0
A4500,0.7,0.0,0.7,0.7,0.7,0.7,0.7
A4557,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A4558,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A4562,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A4565,10.54,0.0,10.54,10.54,10.54,10.54,10.54
A4570,3.0,0.0,3.0,3.0,3.0,3.0,3.0
A4571,3.0,0.0,3.0,3.0,3.0,3.0,3.0
A4572,3.0,0.0,3.0,3.0,3.0,3.0,3.0
A4573,3.0,0.0,3.0,3.0,3.0,3.0,3.0
A4583,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A4587,10.59,0.0,10.59,10.59,10.59,10.59,10.59
A4602,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A4608,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A4611,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A4612,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A4621,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A4626,2.0,0.0,2.0,2.0,2.0,2.0,2.0
A4641,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A4642,100.0,0.0,100.0,100.0,100.0,100.0,100.0
A4683,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A4727,0.28,0.0,0.28,0.28,0.28,0.28,0.28
A4728,0.28,0.0,0.28,0.28,0.28,0.28,0.28
A4729,0.28,0.0,0.28,0.28,0.28,0.28,0.28
A4730,0.28,0.0,0.28,0.28,0.28,0.28,0.28
A4731,0.28,0.0,0.28,0.28,0.28,0.28,0.28
A4732,0.28,0.0,0.28,0.28,0.28,0.28,0.28
A4733,0.28,0.0,0.28,0.28,0.28,0.28,0.28
A4734,0.28,0.0,0.28,0.28,0.28,0.28,0.28
A4749,10.91,0.0,10.91,10.91,10.91,10.91,10.91
A4762,0.6960013686131387,0.32879520349720975,0.86,0.1,1.78,0.8,0.89
A4783,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A4800,18.9,0.0,18.9,18.9,18.9,18.9,18.9
A4830,1.0,0.0,1.0,1.0,1.0,1.0,1.0
A5247,0.1,0.0,0.1,0.1,0.1,0.1,0.1
A5248,0.1,0.0,0.1,0.1,0.1,0.1,0.1
A5258,0.2,0.0,0.2,0.2,0.2,0.2,0.2
A5259,0.05,0.0,0.05,0.05,0.05,0.05,0.05
A5260,0.15,0.0,0.15,0.15,0.15,0.15,0.15
A5261,0.25,0.0,0.25,0.25,0.25,0.25,0.25
A5262,0.25,0.0,0.25,0.25,0.25,0.25,0.25
A5263,0.1,0.0,0.1,0.1,0.1,0.1,0.1
A5264,0.02,0.0,0.02,0.02,0.02,0.02,0.02
A5265,0.02,0.0,0.02,0.02,0.02,0.02,0.02
A5266,0.01,0.0,0.01,0.01,0.01,0.01,0.01
A5267,0.01,0.0,0.01,0.01,0.01,0.01,0.01
A5268,0.01,0.0,0.01,0.01,0.01,0.01,0.01
A5269,0.01,0.0,0.01,0.01,0.01,0.01,0.01
A5271,0.01,0.0,0.01,0.01,0.01,0.01,0.01
A5272,10.0,0.0,10.0,10.0,10.0,10.0,10.0
A5288,1.0,0.0,1.0,1.0,1.0,1.0,1.0
A5291,1.0,0.0,1.0,1.0,1.0,1.0,1.0
A5292,1.0,0.0,1.0,1.0,1.0,1.0,1.0
A5293,1.0,0.0,1.0,1.0,1.0,1.0,1.0
A5294,2.0,0.0,2.0,2.0,2.0,2.0,2.0
A5295,2.0,0.0,2.0,2.0,2.0,2.0,2.0
A5296,2.0,0.0,2.0,2.0,2.0,2.0,2.0
A5297,2.0,0.0,2.0,2.0,2.0,2.0,2.0
A5299,0.25,0.0,0.25,0.25,0.25,0.25,0.25
A5300,0.25,0.0,0.25,0.25,0.25,0.25,0.25
A5301,0.25,0.0,0.25,0.25,0.25,0.25,0.25
A5302,0.25,0.0,0.25,0.25,0.25,0.25,0.25
A5303,0.25,0.0,0.25,0.25,0.25,0.25,0.25
A5304,0.25,0.0,0.25,0.25,0.25,0.25,0.25
A5305,0.05,0.0,0.05,0.05,0.05,0.05,0.05
A5306,0.05,0.0,0.05,0.05,0.05,0.05,0.05
A5307,0.5,0.0,0.5,0.5,0.5,0.5,0.5
A5308,0.5,0.0,0.5,0.5,0.5,0.5,0.5
A5309,0.5,0.0,0.5,0.5,0.5,0.5,0.5
A5310,0.5,0.0,0.5,0.5,0.5,0.5,0.5
A5311,0.5,0.0,0.5,0.5,0.5,0.5,0.5
A5312,0.5,0.0,0.5,0.5,0.5,0.5,0.5
A5313,0.5,0.0,0.5,0.5,0.5,0.5,0.5
A5314,0.5,0.0,0.5,0.5,0.5,0.5,0.5
A5315,0.25,0.0,0.25,0.25,0.25,0.25,0.25
A5316,0.25,0.0,0.25,0.25,0.25,0.25,0.25
A5317,0.25,0.0,0.25,0.25,0.25,0.25,0.25
A5319,0.25,0.0,0.25,0.25,0.25,0.25,0.25
A5320,0.25,0.0,0.25,0.25,0.25,0.25,0.25
A5321,0.25,0.0,0.25,0.25,0.25,0.25,0.25
A5322,0.25,0.0,0.25,0.25,0.25,0.25,0.25
A5323,0.25,0.0,0.25,0.25,0.25,0.25,0.25
A5324,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A5325,0.25,0.0,0.25,0.25,0.25,0.25,0.25
A5326,0.25,0.0,0.25,0.25,0.25,0.25,0.25
A5327,0.25,0.0,0.25,0.25,0.25,0.25,0.25
A5328,0.25,0.0,0.25,0.25,0.25,0.25,0.25
A5329,0.25,0.0,0.25,0.25,0.25,0.25,0.25
A5330,0.25,0.0,0.25,0.25,0.25,0.25,0.25
A5331,0.25,0.0,0.25,0.25,0.25,0.25,0.25
A5332,0.25,0.0,0.25,0.25,0.25,0.25,0.25
A5343,5.0,0.0,5.0,5.0,5.0,5.0,5.0
A5347,0.75,0.0,0.75,0.75,0.75,0.75,0.75
A5348,0.75,0.0,0.75,0.75,0.75,0.75,0.75
A5353,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A5354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A5355,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A5357,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A5358,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A5359,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A5360,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A5362,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A5363,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A5365,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A5366,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A5369,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A5370,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A5371,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A5372,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A5374,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A5375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A5376,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A5377,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A5378,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A5380,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A5393,100.0,0.0,100.0,100.0,100.0,100.0,100.0
A5410,12.23,0.0,12.23,12.23,12.23,12.23,12.23
A5420,2.5684306569343067,0.40793733231588675,2.5,2.5,5.0,2.5,2.5
A5422,5.0,0.0,5.0,5.0,5.0,5.0,5.0
A5426,5.0,0.0,5.0,5.0,5.0,5.0,5.0
A5427,5.0,0.0,5.0,5.0,5.0,5.0,5.0
A5433,7.0,0.0,7.0,7.0,7.0,7.0,7.0
A5434,1.25,0.0,1.25,1.25,1.25,1.25,1.25
A5435,1.25,0.0,1.25,1.25,1.25,1.25,1.25
A5436,10.0,0.0,10.0,10.0,10.0,10.0,10.0
A5438,0.5,0.0,0.5,0.5,0.5,0.5,0.5
A5445,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A5464,10.0,0.0,10.0,10.0,10.0,10.0,10.0
A5507,100.0,0.0,100.0,100.0,100.0,100.0,100.0
A5538,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A5539,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A5540,10.0,0.0,10.0,10.0,10.0,10.0,10.0
A5541,10.0,0.0,10.0,10.0,10.0,10.0,10.0
A5588,0.49838389598540145,0.22364418565108007,0.51,0.1,3.65,0.38,0.62
A5599,12.779398950729927,3.4386467600128907,14.0,2.38,14.0,14.0,14.0
A5616,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A5639,3.0,0.0,3.0,3.0,3.0,3.0,3.0
A5640,15.874429744525548,1.082922547689202,16.5,14.0,16.5,14.0,16.5
A5641,3.0,0.0,3.0,3.0,3.0,3.0,3.0
A5647,2.8827098540145983,1.9330890939574437,4.25,0.15,4.25,0.15,4.25
A5648,2.8827098540145983,1.9330890939574437,4.25,0.15,4.25,0.15,4.25
A5657,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A5663,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A5673,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A5674,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A5678,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A5692,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A5693,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A5694,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A5695,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A5696,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A5699,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A5701,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A5702,20.0,0.0,20.0,20.0,20.0,20.0,20.0
A5704,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A5707,1.5889735401459855,0.2429373221081105,1.55,1.14,2.25,1.38,1.78
A5725,4.0,0.0,4.0,4.0,4.0,4.0,4.0
A5726,4.0,0.0,4.0,4.0,4.0,4.0,4.0
A5727,4.0,0.0,4.0,4.0,4.0,4.0,4.0
A5728,4.0,0.0,4.0,4.0,4.0,4.0,4.0
A5739,4.839753649635036,0.8527826597929439,4.99,0.0,4.99,4.99,4.99
A5743,1.25,0.0,1.25,1.25,1.25,1.25,1.25
A5776,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A5783,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A5800,100.0,0.0,100.0,100.0,100.0,100.0,100.0
A5807,10.0,0.0,10.0,10.0,10.0,10.0,10.0
A5811,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A5821,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A5833,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A5840,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A5845,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A5846,40.14,0.0,40.14,40.14,40.14,40.14,40.14
A5847,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A5848,40.32,0.0,40.32,40.32,40.32,40.32,40.32
A5869,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A5870,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A5873,0.01,0.0,0.01,0.01,0.01,0.01,0.01
A5876,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A5905,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A5906,20.0,0.0,20.0,20.0,20.0,20.0,20.0
A5907,20.0,0.0,20.0,20.0,20.0,20.0,20.0
A5920,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A5935,0.595889598540146,0.2908213886356839,0.75,0.1,1.83,0.1,0.79
A5951,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A5952,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A5954,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A5962,1.0,0.0,1.0,1.0,1.0,1.0,1.0
A5978,1.0,0.0,1.0,1.0,1.0,1.0,1.0
A5979,1.0,0.0,1.0,1.0,1.0,1.0,1.0
A5980,1.0,0.0,1.0,1.0,1.0,1.0,1.0
A5992,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A5993,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A5995,2.0,0.0,2.0,2.0,2.0,2.0,2.0
A5997,3.0,0.0,3.0,3.0,3.0,3.0,3.0
A5998,3.0,0.0,3.0,3.0,3.0,3.0,3.0
A6004,0.99,0.0,0.99,0.99,0.99,0.99,0.99
A6022,0.25,0.0,0.25,0.25,0.25,0.25,0.25
A6027,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A6035,1.0,0.0,1.0,1.0,1.0,1.0,1.0
A6049,1.0027372262773722,0.05224983477798579,1.0,1.0,2.0,1.0,1.0
A6324,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A6337,100.0,0.0,100.0,100.0,100.0,100.0,100.0
A6341,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A6346,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A6362,0.83,0.0,0.83,0.83,0.83,0.83,0.83
A6363,1.04,0.0,1.04,1.04,1.04,1.04,1.04
A6364,0.6,0.0,0.6,0.6,0.6,0.6,0.6
A6365,0.78,0.0,0.78,0.78,0.78,0.78,0.78
A6366,0.57,0.0,0.57,0.57,0.57,0.57,0.57
A6367,0.57,0.0,0.57,0.57,0.57,0.57,0.57
A6370,0.7,0.0,0.7,0.7,0.7,0.7,0.7
A6371,1.02,0.0,1.02,1.02,1.02,1.02,1.02
A6373,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A6375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A6377,1.46,0.0,1.46,1.46,1.46,1.46,1.46
A6389,0.86,0.0,0.86,0.86,0.86,0.86,0.86
A6390,1.14,0.0,1.14,1.14,1.14,1.14,1.14
A6391,0.81,0.0,0.81,0.81,0.81,0.81,0.81
A6392,0.81,0.0,0.81,0.81,0.81,0.81,0.81
A6393,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A6395,1.29,0.0,1.29,1.29,1.29,1.29,1.29
A6396,0.92,0.0,0.92,0.92,0.92,0.92,0.92
A6398,0.66,0.0,0.66,0.66,0.66,0.66,0.66
A6399,0.66,0.0,0.66,0.66,0.66,0.66,0.66
A6400,0.66,0.0,0.66,0.66,0.66,0.66,0.66
A6401,0.66,0.0,0.66,0.66,0.66,0.66,0.66
A6402,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A6403,0.92,0.0,0.92,0.92,0.92,0.92,0.92
A6404,0.92,0.0,0.92,0.92,0.92,0.92,0.92
A6405,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A6406,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A6408,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A6411,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A6413,0.99,0.0,0.99,0.99,0.99,0.99,0.99
A6420,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A6433,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A6434,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A6436,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A6438,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A6439,0.68,0.0,0.68,0.68,0.68,0.68,0.68
A6440,0.68,0.0,0.68,0.68,0.68,0.68,0.68
A6441,0.68,0.0,0.68,0.68,0.68,0.68,0.68
A6442,3.3416970802919708,1.5890823027805265,2.5,2.5,7.5,2.5,2.5
A6446,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A6449,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A6458,15.0,0.0,15.0,15.0,15.0,15.0,15.0
A6459,15.0,0.0,15.0,15.0,15.0,15.0,15.0
A6460,0.36,0.0,0.36,0.36,0.36,0.36,0.36
A6461,0.36,0.0,0.36,0.36,0.36,0.36,0.36
A6601,0.41182139598540146,0.2982016385148992,0.59,0.1,1.83,0.1,0.64
A6607,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A6616,3.0,0.0,3.0,3.0,3.0,3.0,3.0
A6617,3.0,0.0,3.0,3.0,3.0,3.0,3.0
A6618,1.0,0.0,1.0,1.0,1.0,1.0,1.0
A6619,1.0,0.0,1.0,1.0,1.0,1.0,1.0
A6620,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A6634,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A6662,35.95,0.0,35.95,35.95,35.95,35.95,35.95
A6664,11.25,0.0,11.25,11.25,11.25,11.25,11.25
A6665,5.25,0.0,5.25,5.25,5.25,5.25,5.25
A6667,5.25,0.0,5.25,5.25,5.25,5.25,5.25
A6674,18.9,0.0,18.9,18.9,18.9,18.9,18.9
A6680,56.14,0.0,56.14,56.14,56.14,56.14,56.14
A6683,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A6685,11.25,0.0,11.25,11.25,11.25,11.25,11.25
A6686,11.25,0.0,11.25,11.25,11.25,11.25,11.25
A6687,3.34,0.0,3.34,3.34,3.34,3.34,3.34
A6688,3.34,0.0,3.34,3.34,3.34,3.34,3.34
A6689,2.23,0.0,2.23,2.23,2.23,2.23,2.23
A6690,2.23,0.0,2.23,2.23,2.23,2.23,2.23
A6691,2.23,0.0,2.23,2.23,2.23,2.23,2.23
A6692,2.415310218978102,1.104694295911417,2.23,2.23,9.0,2.23,2.23
A6693,2.23,0.0,2.23,2.23,2.23,2.23,2.23
A6694,2.23,0.0,2.23,2.23,2.23,2.23,2.23
A6695,1.4436861313868612,0.196458917675904,1.4,1.11,1.97,1.27,1.59
A6711,18.9,0.0,18.9,18.9,18.9,18.9,18.9
A6723,0.7,0.0,0.7,0.7,0.7,0.7,0.7
A6725,0.7,0.0,0.7,0.7,0.7,0.7,0.7
A6861,8.99,0.0,8.99,8.99,8.99,8.99,8.99
A6862,8.99,0.0,8.99,8.99,8.99,8.99,8.99
A6864,1.9000000000000001,0.0,1.9,1.9,1.9,1.9,1.9
A6865,7.042290145985401,1.064495269309033,6.67,5.2,9.28,6.57,7.8
A6870,4.99,0.0,4.99,4.99,4.99,4.99,4.99
A6884,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A6885,3.0,0.0,3.0,3.0,3.0,3.0,3.0
A6892,10.0,0.0,10.0,10.0,10.0,10.0,10.0
A6972,13.44374885948905,14.920372891212946,6.005,2.0,49.0,2.0,21.01
A6973,12.586119981751825,14.30659635079995,5.15,2.0,49.0,2.0,18.95
A6978,23.261180428832116,9.333382734598919,20.56,10.01,49.0,17.37,26.19
A6983,41.79404767335767,9.425764883891903,48.84,2.0,49.0,35.07,49.0
A6992,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A6994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A6995,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A6999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A7043,4.95,0.0,4.95,4.95,4.95,4.95,4.95
A7047,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A7065,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A7074,3.0,0.0,3.0,3.0,3.0,3.0,3.0
A7077,3.0,0.0,3.0,3.0,3.0,3.0,3.0
A7081,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A7082,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A7127,1.6,0.0,1.6,1.6,1.6,1.6,1.6
A7129,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A7130,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A7158,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A7159,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A7160,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A7161,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A7162,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A7163,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A7164,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A7165,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A7166,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A7297,2.75,0.0,2.75,2.75,2.75,2.75,2.75
A7298,2.75,0.0,2.75,2.75,2.75,2.75,2.75
A7299,2.75,0.0,2.75,2.75,2.75,2.75,2.75
A7300,2.75,0.0,2.75,2.75,2.75,2.75,2.75
A7311,20.0,0.0,20.0,20.0,20.0,20.0,20.0
A7360,4.0,0.0,4.0,4.0,4.0,4.0,4.0
A7362,4.0,0.0,4.0,4.0,4.0,4.0,4.0
A7501,3.328175182481752,1.3194066470140116,3.14,2.41,6.1,2.41,3.14
A7502,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A7564,18.9,0.0,18.9,18.9,18.9,18.9,18.9
A7578,18.9,0.0,18.9,18.9,18.9,18.9,18.9
A7589,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A7590,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A7726,1.6,0.0,1.6,1.6,1.6,1.6,1.6
A7751,1.0,0.0,1.0,1.0,1.0,1.0,1.0
A7883,1.9317062043795616,0.2286249819326209,2.03,1.4,2.03,2.03,2.03
A7884,1.22,0.0,1.22,1.22,1.22,1.22,1.22
A7890,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A7894,20.0,0.0,20.0,20.0,20.0,20.0,20.0
A7895,20.0,0.0,20.0,20.0,20.0,20.0,20.0
A7937,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A7984,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A7985,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A7986,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A8034,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A8035,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A8141,0.7828067974452554,0.41616635675028313,0.82,0.1,9.18,0.72,0.9
A8157,20.0,0.0,20.0,20.0,20.0,20.0,20.0
A8263,10.0,0.0,10.0,10.0,10.0,10.0,10.0
A8264,10.0,0.0,10.0,10.0,10.0,10.0,10.0
A8492,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A8493,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A8494,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A8541,9.99,0.0,9.99,9.99,9.99,9.99,9.99
A8542,9.990000000000002,0.0,9.99,9.99,9.99,9.99,9.99
A8543,9.99,0.0,9.99,9.99,9.99,9.99,9.99
A8544,9.99,0.0,9.99,9.99,9.99,9.99,9.99
A8545,9.99,0.0,9.99,9.99,9.99,9.99,9.99
A8546,9.99,0.0,9.99,9.99,9.99,9.99,9.99
A8547,9.99,0.0,9.99,9.99,9.99,9.99,9.99
A8548,9.99,0.0,9.99,9.99,9.99,9.99,9.99
A8549,9.99,0.0,9.99,9.99,9.99,9.99,9.99
A8550,9.99,0.0,9.99,9.99,9.99,9.99,9.99
A8551,9.99,0.0,9.99,9.99,9.99,9.99,9.99
A8554,10.0,0.0,10.0,10.0,10.0,10.0,10.0
A8555,10.0,0.0,10.0,10.0,10.0,10.0,10.0
A8556,10.0,0.0,10.0,10.0,10.0,10.0,10.0
A8557,10.0,0.0,10.0,10.0,10.0,10.0,10.0
A8558,6.063216240875913,1.5305925937104925,5.93,3.28,9.15,4.55,7.58
A8559,6.151920620437957,1.6041302576512384,6.02,3.3,9.38,4.49,7.75
A8560,10.0,0.0,10.0,10.0,10.0,10.0,10.0
A8561,10.0,0.0,10.0,10.0,10.0,10.0,10.0
A8563,10.0,0.0,10.0,10.0,10.0,10.0,10.0
A8564,10.0,0.0,10.0,10.0,10.0,10.0,10.0
A8565,10.0,0.0,10.0,10.0,10.0,10.0,10.0
A8566,10.0,0.0,10.0,10.0,10.0,10.0,10.0
A8567,10.0,0.0,10.0,10.0,10.0,10.0,10.0
A8570,10.0,0.0,10.0,10.0,10.0,10.0,10.0
A8733,0.9080337591240877,0.5744086779496843,0.9,0.1,9.99,0.74,1.1
A8734,0.9310652372262773,0.6703912406196264,0.9,0.1,9.99,0.74,1.1
A8735,3.501388001824817,0.3639816953874765,3.52,2.76,4.59,3.17,3.81
A8736,0.05999999999999999,0.0,0.06,0.06,0.06,0.06,0.06
A8737,2.0,0.0,2.0,2.0,2.0,2.0,2.0
A8741,0.05,0.0,0.05,0.05,0.05,0.05,0.05
A8742,0.05,0.0,0.05,0.05,0.05,0.05,0.05
A8744,4.0050798357664235,0.5167237323257452,3.9,2.4,5.12,3.57,4.51
A8745,60.08882185218979,20.79794035088636,55.12,25.28,100.0,43.4575,73.73
A8746,60.08882185218979,20.79794035088636,55.12,25.28,100.0,43.4575,73.73
A8747,2.5518590328467154,2.323022394234709,0.99,0.21,5.69,0.21,5.69
A8758,2.4,0.0,2.4,2.4,2.4,2.4,2.4
A8759,2.400899863138686,0.009243052689572717,2.4,2.4,2.57,2.4,2.4
A8760,2.4,0.0,2.4,2.4,2.4,2.4,2.4
A8763,2.0,0.0,2.0,2.0,2.0,2.0,2.0
A8764,60.088771669708024,20.797937708343596,55.12,25.28,100.0,43.4575,73.73
A8765,60.088771669708024,20.797937708343596,55.12,25.28,100.0,43.4575,73.73
A8766,60.088771669708024,20.797937708343596,55.12,25.28,100.0,43.4575,73.73
A8775,17.55617586678832,4.073419135784929,17.285,10.62,26.4,13.68,21.45
A8776,17.69129790145985,4.119872786519658,17.39,10.82,26.43,13.82,21.62
A8788,5.0,0.0,5.0,5.0,5.0,5.0,5.0
A8789,5.0,0.0,5.0,5.0,5.0,5.0,5.0
A8790,5.0,0.0,5.0,5.0,5.0,5.0,5.0
A8791,5.0,0.0,5.0,5.0,5.0,5.0,5.0
