Timestamp,p_RegUp_MISO,loc_RegUp_MISO,p_RegDown_MISO,loc_RegDown_MISO,p_Spin_MISO,loc_Spin_MISO,p_Sup_MISO,loc_Sup_MISO,p_STR_MISO,loc_STR_MISO,p_RamU_MISO,loc_RamU_MISO,p_RamD_MISO,loc_RamD_MISO
2024-01-01 00:00:00,11.65,0,11.65,0,2.18,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-01-01 01:00:00,6.77,0,6.77,0,1.2,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-01-01 02:00:00,5.11,0,5.11,0,1.0,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-01-01 03:00:00,4.59,0,4.59,0,1.11,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-01-01 04:00:00,6.77,0,6.77,0,1.0,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-01-01 05:00:00,6.77,0,6.77,0,1.0,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-01-01 06:00:00,6.77,0,6.77,0,2.5,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-01-01 07:00:00,7.77,0,7.77,0,2.83,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-01-01 08:00:00,10.51,0,10.51,0,2.86,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-01-01 09:00:00,10.03,0,10.03,0,2.83,0,0.18,0,0.047,0,0.0,0,0.0,0
2024-01-01 10:00:00,8.07,0,8.07,0,2.66,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-01-01 11:00:00,8.05,0,8.05,0,2.68,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-01-01 12:00:00,7.41,0,7.41,0,2.0,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-01-01 13:00:00,6.86,0,6.86,0,1.39,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-01-01 14:00:00,6.77,0,6.77,0,1.06,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-01-01 15:00:00,6.77,0,6.77,0,1.0,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-01-01 16:00:00,6.77,0,6.77,0,1.0,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-01-01 17:00:00,8.45,0,8.45,0,1.0,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-01-01 18:00:00,10.08,0,10.08,0,2.68,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-01-01 19:00:00,10.81,0,10.81,0,2.82,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-01-01 20:00:00,10.81,0,10.81,0,1.88,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-01-01 21:00:00,9.26,0,9.26,0,1.24,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-01-01 22:00:00,8.03,0,8.03,0,1.0,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-01-01 23:00:00,6.77,0,6.77,0,0.87,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-01-02 00:00:00,4.83,0,4.83,0,0.87,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-01-02 01:00:00,6.77,0,6.77,0,0.29,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-01-02 02:00:00,4.44,0,4.44,0,0.29,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-01-02 03:00:00,4.44,0,4.44,0,0.29,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-01-02 04:00:00,4.44,0,4.44,0,0.29,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-01-02 05:00:00,6.77,0,6.77,0,0.29,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-01-02 06:00:00,10.81,0,10.81,0,1.03,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-01-02 07:00:00,12.44,0,12.44,0,2.18,0,0.18,0,0.0,0,0.18,0,0.0,0
2024-01-02 08:00:00,16.75,0,16.75,0,7.0,0,0.2,0,0.0,0,5.0,0,0.0,0
2024-01-02 09:00:00,12.05,0,12.05,0,4.0,0,0.18,0,0.0,0,0.96,0,0.0,0
2024-01-02 10:00:00,10.81,0,10.81,0,2.23,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-01-02 11:00:00,10.81,0,10.81,0,2.0,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-01-02 12:00:00,7.77,0,7.77,0,1.2,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-01-02 13:00:00,6.08,0,6.08,0,0.9,0,0.17,0,0.0,0,0.0,0,0.0,0
2024-01-02 14:00:00,5.62,0,5.62,0,0.87,0,0.17,0,0.0,0,0.0,0,0.0,0
2024-01-02 15:00:00,4.91,0,4.91,0,0.87,0,0.17,0,0.0,0,0.0,0,0.0,0
2024-01-02 16:00:00,4.34,0,4.34,0,0.87,0,0.17,0,0.0,0,0.0,0,0.0,0
2024-01-02 17:00:00,4.44,0,4.44,0,2.23,0,0.17,0,0.0,0,0.0,0,0.0,0
2024-01-02 18:00:00,10.81,0,10.81,0,5.17,0,0.18,0,0.084,0,3.17,0,0.0,0
2024-01-02 19:00:00,14.59,0,14.59,0,6.1,0,0.18,0,0.084,0,3.24,0,0.0,0
2024-01-02 20:00:00,11.93,0,11.93,0,3.97,0,0.18,0,0.084,0,1.11,0,0.0,0
2024-01-02 21:00:00,10.92,0,10.92,0,2.94,0,0.18,0,0.084,0,0.0,0,0.0,0
2024-01-02 22:00:00,10.84,0,10.84,0,2.86,0,0.18,0,0.084,0,0.0,0,0.0,0
2024-01-02 23:00:00,10.81,0,10.81,0,2.82,0,0.18,0,0.047,0,0.0,0,0.0,0
2024-01-03 00:00:00,8.37,0,8.37,0,2.82,0,0.18,0,0.047,0,0.0,0,0.0,0
2024-01-03 01:00:00,6.46,0,6.46,0,2.83,0,0.18,0,0.084,0,0.0,0,0.0,0
2024-01-03 02:00:00,4.96,0,4.96,0,2.68,0,0.18,0,0.084,0,0.0,0,0.0,0
2024-01-03 03:00:00,5.03,0,5.03,0,2.15,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-01-03 04:00:00,4.65,0,4.65,0,2.06,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-01-03 05:00:00,6.7,0,6.7,0,2.72,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-01-03 06:00:00,9.58,0,9.58,0,2.88,0,0.18,0,0.084,0,0.0,0,0.0,0
2024-01-03 07:00:00,11.42,0,11.42,0,6.35,0,0.24,0,0.352,0,4.23,0,0.0,0
2024-01-03 08:00:00,15.19,0,15.19,0,8.99,0,0.4,0,0.792,0,5.0,0,0.0,0
2024-01-03 09:00:00,13.66,0,13.66,0,7.0,0,0.24,0,0.352,0,3.0,0,0.0,0
2024-01-03 10:00:00,11.42,0,11.42,0,4.22,0,0.22,0,0.352,0,0.22,0,0.0,0
2024-01-03 11:00:00,11.67,0,11.67,0,3.69,0,0.2,0,0.352,0,0.0,0,0.0,0
2024-01-03 12:00:00,10.08,0,10.08,0,3.05,0,0.2,0,0.084,0,0.0,0,0.0,0
2024-01-03 13:00:00,7.2,0,7.2,0,2.97,0,0.2,0,0.084,0,0.0,0,0.0,0
2024-01-03 14:00:00,5.61,0,5.61,0,2.83,0,0.18,0,0.084,0,0.0,0,0.0,0
2024-01-03 15:00:00,4.85,0,4.85,0,2.57,0,0.18,0,0.08,0,0.0,0,0.0,0
2024-01-03 16:00:00,4.44,0,4.44,0,2.26,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-01-03 17:00:00,6.58,0,6.58,0,2.84,0,0.18,0,0.084,0,0.0,0,0.0,0
2024-01-03 18:00:00,10.81,0,10.81,0,3.2,0,0.2,0,0.084,0,0.3,0,0.0,0
2024-01-03 19:00:00,12.49,0,12.49,0,4.33,0,0.2,0,0.084,0,0.33,0,0.0,0
2024-01-03 20:00:00,11.5,0,11.5,0,3.14,0,0.18,0,0.352,0,0.0,0,0.0,0
2024-01-03 21:00:00,10.81,0,10.81,0,3.16,0,0.18,0,0.422,0,0.0,0,0.0,0
2024-01-03 22:00:00,9.26,0,9.26,0,3.05,0,0.18,0,0.352,0,0.0,0,0.0,0
2024-01-03 23:00:00,8.09,0,8.09,0,2.85,0,0.18,0,0.173,0,0.0,0,0.0,0
2024-01-04 00:00:00,7.61,0,7.61,0,2.83,0,0.18,0,0.084,0,0.0,0,0.0,0
2024-01-04 01:00:00,6.77,0,6.77,0,2.87,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-01-04 02:00:00,5.39,0,5.39,0,2.82,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-01-04 03:00:00,5.87,0,5.87,0,2.83,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-01-04 04:00:00,5.87,0,5.87,0,2.85,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-01-04 05:00:00,6.77,0,6.77,0,2.85,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-01-04 06:00:00,11.08,0,11.08,0,7.01,0,0.2,0,0.0,0,4.31,0,0.0,0
2024-01-04 07:00:00,11.77,0,11.77,0,7.23,0,0.45,0,0.0,0,5.0,0,0.0,0
2024-01-04 08:00:00,17.59,0,17.59,0,11.84,0,0.75,0,0.0,0,5.0,0,0.0,0
2024-01-04 09:00:00,16.2,0,16.2,0,10.47,0,0.45,0,0.0,0,4.72,0,0.0,0
2024-01-04 10:00:00,11.33,0,11.33,0,4.0,0,0.45,0,0.0,0,0.0,0,0.0,0
2024-01-04 11:00:00,9.9,0,9.9,0,3.06,0,0.45,0,0.131,0,0.0,0,0.0,0
2024-01-04 12:00:00,8.92,0,8.92,0,3.06,0,0.45,0,0.0,0,0.0,0,0.0,0
2024-01-04 13:00:00,6.77,0,6.77,0,2.85,0,0.22,0,0.084,0,0.0,0,0.0,0
2024-01-04 14:00:00,6.77,0,6.77,0,2.83,0,0.18,0,0.084,0,0.0,0,0.0,0
2024-01-04 15:00:00,4.64,0,4.64,0,2.69,0,0.18,0,0.084,0,0.0,0,0.0,0
2024-01-04 16:00:00,4.44,0,4.44,0,2.39,0,0.18,0,0.047,0,0.0,0,0.0,0
2024-01-04 17:00:00,6.77,0,6.77,0,2.83,0,0.2,0,0.084,0,0.0,0,0.0,0
2024-01-04 18:00:00,8.06,0,8.06,0,4.0,0,0.2,0,0.352,0,1.29,0,0.0,0
2024-01-04 19:00:00,11.42,0,11.42,0,4.26,0,0.2,0,0.398,0,1.41,0,0.0,0
2024-01-04 20:00:00,11.71,0,11.71,0,3.44,0,0.2,0,0.422,0,0.0,0,0.0,0
2024-01-04 21:00:00,9.52,0,9.52,0,3.15,0,0.2,0,0.422,0,0.0,0,0.0,0
2024-01-04 22:00:00,7.32,0,7.32,0,2.08,0,0.2,0,0.084,0,0.0,0,0.0,0
2024-01-04 23:00:00,6.07,0,6.07,0,0.83,0,0.18,0,0.084,0,0.0,0,0.0,0
2024-01-05 00:00:00,4.68,0,4.68,0,0.3,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-01-05 01:00:00,4.79,0,4.79,0,1.58,0,0.18,0,0.084,0,0.0,0,0.0,0
2024-01-05 02:00:00,4.44,0,4.44,0,0.92,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-01-05 03:00:00,4.44,0,4.44,0,0.55,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-01-05 04:00:00,4.04,0,4.04,0,0.32,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-01-05 05:00:00,4.44,0,4.44,0,0.72,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-01-05 06:00:00,6.5,0,6.5,0,3.16,0,0.2,0,0.084,0,0.61,0,0.0,0
2024-01-05 07:00:00,11.11,0,11.11,0,7.09,0,0.22,0,0.352,0,5.0,0,0.0,0
2024-01-05 08:00:00,17.01,0,17.01,0,10.06,0,0.4,0,2.086,0,5.0,0,0.0,0
2024-01-05 09:00:00,12.23,0,12.23,0,7.03,0,0.4,0,0.398,0,4.13,0,0.0,0
2024-01-05 10:00:00,11.26,0,11.26,0,4.0,0,0.4,0,0.398,0,0.82,0,0.0,0
2024-01-05 11:00:00,8.24,0,8.24,0,3.27,0,0.24,0,0.352,0,0.31,0,0.0,0
2024-01-05 12:00:00,6.42,0,6.42,0,2.95,0,0.18,0,0.352,0,0.0,0,0.0,0
2024-01-05 13:00:00,5.29,0,5.29,0,2.9,0,0.18,0,0.084,0,0.0,0,0.0,0
2024-01-05 14:00:00,5.0,0,5.0,0,2.9,0,0.18,0,0.084,0,0.0,0,0.0,0
2024-01-05 15:00:00,4.45,0,4.45,0,2.9,0,0.18,0,0.084,0,0.0,0,0.0,0
2024-01-05 16:00:00,4.71,0,4.71,0,2.9,0,0.18,0,0.084,0,0.0,0,0.0,0
2024-01-05 17:00:00,9.18,0,9.18,0,2.93,0,0.2,0,0.352,0,0.0,0,0.0,0
2024-01-05 18:00:00,10.89,0,10.89,0,4.38,0,0.2,0,0.352,0,1.54,0,0.0,0
2024-01-05 19:00:00,9.91,0,9.91,0,4.29,0,0.2,0,0.352,0,1.33,0,0.0,0
2024-01-05 20:00:00,10.95,0,10.95,0,2.97,0,0.2,0,0.422,0,0.0,0,0.0,0
2024-01-05 21:00:00,10.81,0,10.81,0,2.95,0,0.2,0,0.445,0,0.0,0,0.0,0
2024-01-05 22:00:00,4.99,0,4.99,0,2.94,0,0.18,0,0.445,0,0.0,0,0.0,0
2024-01-05 23:00:00,5.94,0,5.94,0,2.94,0,0.2,0,0.455,0,0.0,0,0.0,0
2024-01-06 00:00:00,5.78,0,5.78,0,2.78,0,0.18,0,0.084,0,0.0,0,0.0,0
2024-01-06 01:00:00,8.92,0,8.92,0,2.74,0,0.2,0,0.084,0,0.0,0,0.0,0
2024-01-06 02:00:00,5.35,0,5.35,0,1.0,0,0.2,0,0.084,0,0.0,0,0.0,0
2024-01-06 03:00:00,4.74,0,4.74,0,1.0,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-01-06 04:00:00,5.72,0,5.72,0,2.0,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-01-06 05:00:00,6.21,0,6.21,0,2.49,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-01-06 06:00:00,5.67,0,5.67,0,1.95,0,0.18,0,0.084,0,0.0,0,0.0,0
2024-01-06 07:00:00,10.63,0,10.63,0,2.83,0,0.18,0,0.094,0,0.0,0,0.0,0
2024-01-06 08:00:00,11.7,0,11.7,0,2.9,0,0.18,0,0.352,0,0.0,0,0.0,0
2024-01-06 09:00:00,11.91,0,11.91,0,3.03,0,0.2,0,0.352,0,0.11,0,0.0,0
2024-01-06 10:00:00,11.42,0,11.42,0,2.97,0,0.2,0,0.352,0,0.0,0,0.0,0
2024-01-06 11:00:00,11.57,0,11.57,0,2.95,0,0.2,0,0.352,0,0.0,0,0.0,0
2024-01-06 12:00:00,11.48,0,11.48,0,2.91,0,0.2,0,0.352,0,0.0,0,0.0,0
2024-01-06 13:00:00,9.74,0,9.74,0,2.88,0,0.18,0,0.352,0,0.0,0,0.0,0
2024-01-06 14:00:00,8.7,0,8.7,0,2.83,0,0.18,0,0.094,0,0.0,0,0.0,0
2024-01-06 15:00:00,7.42,0,7.42,0,2.24,0,0.18,0,0.084,0,0.0,0,0.0,0
2024-01-06 16:00:00,5.95,0,5.95,0,1.34,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-01-06 17:00:00,8.34,0,8.34,0,2.83,0,0.18,0,0.084,0,0.0,0,0.0,0
2024-01-06 18:00:00,10.08,0,10.08,0,3.23,0,0.18,0,0.084,0,0.26,0,0.0,0
2024-01-06 19:00:00,11.04,0,11.04,0,3.03,0,0.18,0,0.352,0,0.0,0,0.0,0
2024-01-06 20:00:00,9.9,0,9.9,0,2.88,0,0.18,0,0.117,0,0.0,0,0.0,0
2024-01-06 21:00:00,7.11,0,7.11,0,2.77,0,0.2,0,0.352,0,0.0,0,0.0,0
2024-01-06 22:00:00,6.46,0,6.46,0,1.0,0,0.18,0,0.084,0,0.0,0,0.0,0
2024-01-06 23:00:00,9.9,0,9.9,0,2.27,0,0.18,0,0.084,0,0.0,0,0.0,0
2024-01-07 00:00:00,8.82,0,8.82,0,0.55,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-01-07 01:00:00,10.08,0,10.08,0,1.94,0,0.18,0,0.08,0,0.0,0,0.0,0
2024-01-07 02:00:00,6.08,0,6.08,0,0.67,0,0.18,0,0.047,0,0.0,0,0.0,0
2024-01-07 03:00:00,5.78,0,5.78,0,0.36,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-01-07 04:00:00,4.44,0,4.44,0,0.32,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-01-07 05:00:00,4.44,0,4.44,0,0.32,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-01-07 06:00:00,4.71,0,4.71,0,0.32,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-01-07 07:00:00,7.95,0,7.95,0,0.76,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-01-07 08:00:00,10.17,0,10.17,0,1.82,0,0.18,0,0.084,0,0.0,0,0.0,0
2024-01-07 09:00:00,10.08,0,10.08,0,1.0,0,0.18,0,0.047,0,0.0,0,0.0,0
2024-01-07 10:00:00,10.8,0,10.8,0,2.83,0,0.18,0,0.084,0,0.0,0,0.0,0
2024-01-07 11:00:00,10.8,0,10.8,0,2.83,0,0.18,0,0.084,0,0.0,0,0.0,0
2024-01-07 12:00:00,8.87,0,8.87,0,2.83,0,0.18,0,0.084,0,0.0,0,0.0,0
2024-01-07 13:00:00,6.54,0,6.54,0,2.83,0,0.18,0,0.084,0,0.0,0,0.0,0
2024-01-07 14:00:00,6.93,0,6.93,0,2.72,0,0.18,0,0.084,0,0.0,0,0.0,0
2024-01-07 15:00:00,6.16,0,6.16,0,2.0,0,0.18,0,0.084,0,0.0,0,0.0,0
2024-01-07 16:00:00,5.78,0,5.78,0,1.6,0,0.18,0,0.047,0,0.0,0,0.0,0
2024-01-07 17:00:00,6.05,0,6.05,0,2.72,0,0.18,0,0.352,0,0.0,0,0.0,0
2024-01-07 18:00:00,8.41,0,8.41,0,3.51,0,0.18,0,0.352,0,0.62,0,0.0,0
2024-01-07 19:00:00,10.26,0,10.26,0,3.02,0,0.18,0,0.352,0,0.0,0,0.0,0
2024-01-07 20:00:00,10.8,0,10.8,0,2.89,0,0.18,0,0.422,0,0.0,0,0.0,0
2024-01-07 21:00:00,9.9,0,9.9,0,2.87,0,0.18,0,0.862,0,0.0,0,0.0,0
2024-01-07 22:00:00,9.58,0,9.58,0,2.72,0,0.18,0,0.352,0,0.0,0,0.0,0
2024-01-07 23:00:00,7.1,0,7.1,0,1.69,0,0.18,0,0.286,0,0.0,0,0.0,0
2024-01-08 00:00:00,4.44,0,4.44,0,0.55,0,0.18,0,0.047,0,0.0,0,0.0,0
2024-01-08 01:00:00,8.86,0,8.86,0,0.88,0,0.18,0,0.047,0,0.0,0,0.0,0
2024-01-08 02:00:00,4.44,0,4.44,0,0.55,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-01-08 03:00:00,2.84,0,2.84,0,0.32,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-01-08 04:00:00,3.01,0,3.01,0,0.32,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-01-08 05:00:00,4.44,0,4.44,0,0.55,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-01-08 06:00:00,6.06,0,6.06,0,1.94,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-01-08 07:00:00,10.8,0,10.8,0,3.24,0,0.2,0,0.094,0,2.24,0,0.0,0
2024-01-08 08:00:00,15.24,0,15.24,0,7.36,0,0.2,0,0.352,0,4.47,0,0.0,0
2024-01-08 09:00:00,10.84,0,10.84,0,2.89,0,0.18,0,0.084,0,0.0,0,0.0,0
2024-01-08 10:00:00,10.53,0,10.53,0,2.06,0,0.18,0,0.084,0,0.0,0,0.0,0
2024-01-08 11:00:00,10.8,0,10.8,0,2.83,0,0.18,0,0.084,0,0.0,0,0.0,0
2024-01-08 12:00:00,10.8,0,10.8,0,2.83,0,0.18,0,0.084,0,0.0,0,0.0,0
2024-01-08 13:00:00,9.9,0,9.9,0,2.72,0,0.18,0,0.084,0,0.0,0,0.0,0
2024-01-08 14:00:00,9.33,0,9.33,0,2.1,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-01-08 15:00:00,9.19,0,9.19,0,1.0,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-01-08 16:00:00,8.3,0,8.3,0,0.71,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-01-08 17:00:00,10.79,0,10.79,0,2.72,0,0.18,0,0.009,0,0.0,0,0.0,0
2024-01-08 18:00:00,10.8,0,10.8,0,2.88,0,0.18,0,0.084,0,0.0,0,0.0,0
2024-01-08 19:00:00,12.41,0,12.41,0,2.87,0,0.18,0,0.084,0,0.0,0,0.0,0
2024-01-08 20:00:00,10.8,0,10.8,0,2.83,0,0.18,0,0.084,0,0.0,0,0.0,0
2024-01-08 21:00:00,9.37,0,9.37,0,2.83,0,0.18,0,0.094,0,0.0,0,0.0,0
2024-01-08 22:00:00,9.06,0,9.06,0,1.83,0,0.18,0,0.084,0,0.0,0,0.0,0
2024-01-08 23:00:00,4.44,0,4.44,0,1.0,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-01-09 00:00:00,5.61,0,5.61,0,0.55,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-01-09 01:00:00,6.77,0,6.77,0,0.7,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-01-09 02:00:00,3.74,0,3.74,0,0.22,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-01-09 03:00:00,4.12,0,4.12,0,0.22,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-01-09 04:00:00,3.3,0,3.3,0,0.18,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-01-09 05:00:00,4.44,0,4.44,0,0.22,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-01-09 06:00:00,4.44,0,4.44,0,0.76,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-01-09 07:00:00,7.77,0,7.77,0,1.46,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-01-09 08:00:00,11.96,0,11.96,0,2.87,0,0.18,0,0.084,0,0.0,0,0.0,0
2024-01-09 09:00:00,10.39,0,10.39,0,2.5,0,0.18,0,0.084,0,0.0,0,0.0,0
2024-01-09 10:00:00,9.94,0,9.94,0,1.88,0,0.18,0,0.084,0,0.0,0,0.0,0
2024-01-09 11:00:00,8.29,0,8.29,0,1.02,0,0.18,0,0.047,0,0.0,0,0.0,0
2024-01-09 12:00:00,7.81,0,7.81,0,1.02,0,0.18,0,0.047,0,0.0,0,0.0,0
2024-01-09 13:00:00,7.77,0,7.77,0,1.09,0,0.18,0,0.047,0,0.0,0,0.0,0
2024-01-09 14:00:00,7.77,0,7.77,0,1.02,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-01-09 15:00:00,7.76,0,7.76,0,1.02,0,0.18,0,0.047,0,0.0,0,0.0,0
2024-01-09 16:00:00,7.42,0,7.42,0,1.0,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-01-09 17:00:00,8.5,0,8.5,0,1.02,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-01-09 18:00:00,10.86,0,10.86,0,2.72,0,0.18,0,0.084,0,0.0,0,0.0,0
2024-01-09 19:00:00,12.1,0,12.1,0,3.23,0,0.18,0,0.0,0,0.36,0,0.0,0
2024-01-09 20:00:00,11.59,0,11.59,0,2.89,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-01-09 21:00:00,10.02,0,10.02,0,2.83,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-01-09 22:00:00,8.64,0,8.64,0,2.08,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-01-09 23:00:00,7.79,0,7.79,0,2.15,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-01-10 00:00:00,7.45,0,7.45,0,2.0,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-01-10 01:00:00,4.44,0,4.44,0,0.79,0,0.2,0,0.0,0,0.0,0,0.0,0
2024-01-10 02:00:00,4.44,0,4.44,0,0.49,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-01-10 03:00:00,4.77,0,4.77,0,0.55,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-01-10 04:00:00,4.44,0,4.44,0,0.49,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-01-10 05:00:00,6.42,0,6.42,0,0.87,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-01-10 06:00:00,8.84,0,8.84,0,2.79,0,0.2,0,0.0,0,0.0,0,0.0,0
2024-01-10 07:00:00,12.75,0,12.75,0,7.0,0,0.45,0,0.0,0,5.0,0,0.0,0
2024-01-10 08:00:00,18.15,0,18.15,0,9.43,0,0.5,0,0.0,0,5.0,0,0.0,0
2024-01-10 09:00:00,12.96,0,12.96,0,5.25,0,0.45,0,0.0,0,1.25,0,0.0,0
2024-01-10 10:00:00,13.21,0,13.21,0,3.25,0,0.4,0,0.0,0,0.0,0,0.0,0
2024-01-10 11:00:00,10.79,0,10.79,0,2.93,0,0.4,0,0.084,0,0.0,0,0.0,0
2024-01-10 12:00:00,9.07,0,9.07,0,2.83,0,0.2,0,0.084,0,0.0,0,0.0,0
2024-01-10 13:00:00,8.09,0,8.09,0,2.67,0,0.2,0,0.084,0,0.0,0,0.0,0
2024-01-10 14:00:00,6.77,0,6.77,0,2.0,0,0.2,0,0.084,0,0.0,0,0.0,0
2024-01-10 15:00:00,6.77,0,6.77,0,2.0,0,0.2,0,0.084,0,0.0,0,0.0,0
2024-01-10 16:00:00,7.23,0,7.23,0,2.0,0,0.2,0,0.047,0,0.0,0,0.0,0
2024-01-10 17:00:00,8.41,0,8.41,0,2.97,0,0.2,0,0.352,0,0.0,0,0.0,0
2024-01-10 18:00:00,11.46,0,11.46,0,3.35,0,0.24,0,0.422,0,0.41,0,0.0,0
2024-01-10 19:00:00,11.86,0,11.86,0,3.15,0,0.24,0,0.417,0,0.09,0,0.0,0
2024-01-10 20:00:00,11.46,0,11.46,0,3.06,0,0.22,0,0.398,0,0.0,0,0.0,0
2024-01-10 21:00:00,11.42,0,11.42,0,2.98,0,0.22,0,0.417,0,0.0,0,0.0,0
2024-01-10 22:00:00,11.42,0,11.42,0,2.89,0,0.22,0,0.094,0,0.0,0,0.0,0
2024-01-10 23:00:00,10.8,0,10.8,0,2.82,0,0.22,0,0.084,0,0.0,0,0.0,0
2024-01-11 00:00:00,6.77,0,6.77,0,1.0,0,0.2,0,0.0,0,0.0,0,0.0,0
2024-01-11 01:00:00,9.32,0,9.32,0,1.12,0,0.18,0,0.047,0,0.0,0,0.0,0
2024-01-11 02:00:00,7.77,0,7.77,0,0.52,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-01-11 03:00:00,7.56,0,7.56,0,0.33,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-01-11 04:00:00,7.7,0,7.7,0,0.33,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-01-11 05:00:00,8.13,0,8.13,0,0.55,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-01-11 06:00:00,9.25,0,9.25,0,2.07,0,0.18,0,0.0,0,0.0,0,0.0,0
2024-01-11 07:00:00,12.57,0,12.57,0,3.5,0,0.2,0,0.084,0,2.5,0,0.0,0
2024-01-11 08:00:00,21.78,0,21.78,0,7.91,0,0.2,0,0.352,0,5.0,0,0.0,0
2024-01-11 09:00:00,17.26,0,17.26,0,5.32,0,0.2,0,0.352,0,2.26,0,0.0,0
2024-01-11 10:00:00,13.32,0,13.32,0,3.07,0,0.22,0,0.398,0,0.0,0,0.0,0
