Electrolyzer_Capacity_MW,Battery_Capacity_MWh,Battery_Power_MW,H2_Storage_Capacity_kg,H2_Constant_Sales_Rate_kg_hr,pIES_MW,pTurbine_MW,qSteam_Turbine_MWth,pElectrolyzer_MW,pElectrolyzerSetpoint_MW,mHydrogenProduced_kg_hr,qSteam_Electrolyzer_MWth,pAuxiliary_MW,H2_Storage_Level_kg,H2_from_Storage_kg_hr,H2_to_Storage_Input_kg_hr,"Electrolyzer_Status(0=off,1=on)","Electrolyzer_Startup(0=no,1=yes)","Electrolyzer_Shutdown(0=no,1=yes)",DegradationState_Units,pElectrolyzerRampPos_MW,pElectrolyzerRampNeg_MW,qSteamElectrolyzerRampPos_MWth,qSteamElectrolyzerRampNeg_MWth,Battery_SOC_MWh,Battery_Charge_MW,Battery_Discharge_MW,Battery_Charge_Binary,Battery_Discharge_Binary,pGridPurchase_MW,pGridSale_MW,NSR_Electrolyzer_Bid_MW,SR_Electrolyzer_Bid_MW,ThirtyMin_Electrolyzer_Bid_MW,NSR_Battery_Bid_MW,SR_Battery_Bid_MW,ThirtyMin_Battery_Bid_MW,NSR_Turbine_Bid_MW,SR_Turbine_Bid_MW,ThirtyMin_Turbine_Bid_MW,Total_NSR_Bid_MW,Total_SR_Bid_MW,Total_ThirtyMin_Bid_MW,NSR_Electrolyzer_Deployed_MW,SR_Electrolyzer_Deployed_MW,ThirtyMin_Electrolyzer_Deployed_MW,NSR_Battery_Deployed_MW,SR_Battery_Deployed_MW,ThirtyMin_Battery_Deployed_MW,NSR_Turbine_Deployed_MW,SR_Turbine_Deployed_MW,ThirtyMin_Turbine_Deployed_MW,EnergyPrice_LMP_USDperMWh,p_Spin10_ISONE,loc_Spin10_ISONE,winning_rate_Spin10_ISONE,deploy_factor_Spin10_ISONE,p_NSpin10_ISONE,loc_NSpin10_ISONE,winning_rate_NSpin10_ISONE,deploy_factor_NSpin10_ISONE,p_OR30_ISONE,loc_OR30_ISONE,winning_rate_OR30_ISONE,deploy_factor_OR30_ISONE,Revenue_Energy_USD,Revenue_Hydrogen_Sales_USD,Revenue_Hydrogen_Subsidy_USD,Revenue_Hydrogen_USD,Revenue_Ancillary_USD,Revenue_Total_USD,Cost_VOM_Turbine_USD,Cost_VOM_Electrolyzer_USD,Cost_VOM_Battery_USD,Cost_Water_USD,Cost_Ramping_USD,Cost_Storage_Cycle_USD,Cost_Startup_USD,Cost_Fuel_NPP_USD,Cost_Fixed_OM_NPP_USD,Cost_HourlyOpex_NPP_USD,Cost_HourlyOpex_H2_Battery_USD,Cost_HourlyOpex_Total_USD,Profit_Hourly_USD
200.0,0.0,0.0,15548.8792,4537.3308,694.7399,897.1117,2662.0524,200.0,200.0,4743.4478,37.9476,2.3717,9835.0726,4537.3308,4743.4478,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.0,694.7399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5349,0.0,0.0,0.3044,0.0,0.0,0.0,0.2572,0.0,0.0,0.0,0.3674,0.0,17045.375,13611.9925,14230.3433,27842.3358,0.0,44887.7108,897.1117,1380.0,0.0,142.3034,0.0,92.8078,0.0,9099.0,23890.0685,33886.1802,1615.1112,35501.2914,9386.4194
200.0,0.0,0.0,15548.8792,4537.3308,694.7399,897.1117,2662.0524,200.0,200.0,4743.4478,37.9476,2.3717,9853.722,4537.3308,4743.4478,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.0,694.7399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1352,0.0,0.0,0.2672,0.0,0.0,0.0,0.109,0.0,0.0,0.0,0.3343,0.0,17462.4274,13611.9925,14230.3433,27842.3358,0.0,45304.7632,897.1117,1380.0,0.0,142.3034,0.0,92.8078,0.0,9099.0,23890.0685,33886.1802,1615.1112,35501.2914,9803.4718
200.0,0.0,0.0,15548.8792,4537.3308,694.7399,897.1117,2662.0524,200.0,200.0,4743.4478,37.9476,2.3717,9872.3714,4537.3308,4743.4478,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.0,694.7399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.8455,0.0,0.0,0.3464,0.0,0.0,0.0,0.2275,0.0,0.0,0.0,0.1278,0.0,16566.4213,13611.9925,14230.3433,27842.3358,0.0,44408.7571,897.1117,1380.0,0.0,142.3034,0.0,92.8078,0.0,9099.0,23890.0685,33886.1802,1615.1112,35501.2914,8907.4657
200.0,0.0,0.0,15548.8792,4537.3308,694.7399,897.1117,2662.0524,200.0,200.0,4743.4478,37.9476,2.3717,9891.0208,4537.3308,4743.4478,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.0,694.7399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.7446,0.0,0.0,0.3843,0.0,0.0,0.0,0.2359,0.0,0.0,0.0,0.27,0.0,17191.0619,13611.9925,14230.3433,27842.3358,0.0,45033.3978,897.1117,1380.0,0.0,142.3034,0.0,92.8078,0.0,9099.0,23890.0685,33886.1802,1615.1112,35501.2914,9532.1064
200.0,0.0,0.0,15548.8792,4537.3308,694.7399,897.1117,2662.0524,200.0,200.0,4743.4478,37.9476,2.3717,9909.6701,4537.3308,4743.4478,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.0,694.7399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0585,0.0,0.0,0.3816,0.0,0.0,0.0,0.145,0.0,0.0,0.0,0.3963,0.0,18798.6207,13611.9925,14230.3433,27842.3358,0.0,46640.9565,897.1117,1380.0,0.0,142.3034,0.0,92.8078,0.0,9099.0,23890.0685,33886.1802,1615.1112,35501.2914,11139.6651
200.0,0.0,0.0,15548.8792,4537.3308,694.7399,897.1117,2662.0524,200.0,200.0,4743.4478,37.9476,2.3717,9928.3195,4537.3308,4743.4478,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.0,694.7399,0.0,150.0,0.0,0.0,0.0,0.0,0.0,12.7883,0.0,0.0,162.7883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.4228,4.741,0.0,0.2563,0.0,0.0,0.0,0.2213,0.0,0.0,0.0,0.2782,0.0,26693.8538,13611.9925,14230.3433,27842.3358,197.8071,54733.9967,897.1117,1380.0,0.0,142.3034,0.0,92.8078,0.0,9099.0,23890.0685,33886.1802,1615.1112,35501.2914,19232.7053
200.0,0.0,0.0,15548.8792,4537.3308,694.7399,897.1117,2662.0524,200.0,200.0,4743.4478,37.9476,2.3717,9946.9689,4537.3308,4743.4478,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.0,694.7399,0.0,150.0,0.0,0.0,0.0,0.0,0.0,12.7883,0.0,0.0,162.7883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.3432,0.213,0.0,0.2003,0.0,0.0,0.0,0.2392,0.0,0.0,0.0,0.3945,0.0,29417.5123,13611.9925,14230.3433,27842.3358,6.9452,57266.7933,897.1117,1380.0,0.0,142.3034,0.0,92.8078,0.0,9099.0,23890.0685,33886.1802,1615.1112,35501.2914,21765.5019
200.0,0.0,0.0,15548.8792,4537.3308,694.7399,897.1117,2662.0524,200.0,200.0,4743.4478,37.9476,2.3717,9965.6183,4537.3308,4743.4478,1.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,0.0,0.0,0.0,1.0,-0.0,0.0,694.7399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.7415,0.0,0.0,0.41,0.0,0.0,0.0,0.2223,0.0,0.0,0.0,0.3592,0.0,32473.1869,13611.9925,14230.3433,27842.3358,0.0,60315.5228,897.1117,1380.0,0.0,142.3034,0.0,92.8078,0.0,9099.0,23890.0685,33886.1802,1615.1112,35501.2914,24814.2314
200.0,0.0,0.0,15548.8792,4537.3308,694.7399,897.1117,2662.0524,200.0,200.0,4743.4478,37.9476,2.3717,9984.2677,4537.3308,4743.4478,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.0,694.7399,0.0,150.0,0.0,0.0,0.0,0.0,0.0,12.7883,0.0,0.0,162.7883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.9711,4.711,0.0,0.2461,0.0,0.0,0.0,0.152,0.0,0.0,0.0,0.262,0.0,31937.9593,13611.9925,14230.3433,27842.3358,188.7331,59969.0282,897.1117,1380.0,0.0,142.3034,0.0,92.8078,0.0,9099.0,23890.0685,33886.1802,1615.1112,35501.2914,24467.7368
200.0,0.0,0.0,15548.8792,4537.3308,694.7399,897.1117,2662.0524,200.0,200.0,4743.4478,37.9476,2.3717,10002.917,4537.3308,4743.4478,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.0,694.7399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.1334,0.0,0.0,0.2194,0.0,0.0,0.0,0.1701,0.0,0.0,0.0,0.347,0.0,29966.4958,13611.9925,14230.3433,27842.3358,0.0,57808.8316,897.1117,1380.0,0.0,142.3034,0.0,92.8078,0.0,9099.0,23890.0685,33886.1802,1615.1112,35501.2914,22307.5402
